=469792361/37055,STRT 2 of BRANCH /P-ME003-001/B7,1,=469792361/37054,1,=469792361/37059,,,,,,,,38,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37059,FLEXIBLE 1 of BRANCH /P-ME003-001/B7,1,=469792361/37055,0,,,,,,,,,39,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784169/93931,STRT 1 of BRANCH /P-ME003-011/B1,1,=469792361/37051,1,=469784169/93932,,,,,,,,37,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93932,TEE 1 of BRANCH /P-ME003-011/B1,1,=469784169/93931,2,=469784169/93972,=469792361/40465,,,,,,,38,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/40465,STRT 2 of BRANCH /P-ME003-011/B1,1,=469784169/93932,1,=469792361/40474,,,,,,,,39,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469792361/40474,BEND 1 of BRANCH /P-ME003-011/B1,1,=469792361/40465,1,=469792361/40476,,,,,,,,40,160.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469792361/40476,STRT 3 of BRANCH /P-ME003-011/B1,1,=469792361/40474,1,=469792361/40475,,,,,,,,41,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/40475,BEND 2 of BRANCH /P-ME003-011/B1,1,=469792361/40476,1,=469784169/93933,,,,,,,,42,160.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/93933,STRT 4 of BRANCH /P-ME003-011/B1,1,=469792361/40475,1,=469784169/93934,,,,,,,,43,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93934,BEND 3 of BRANCH /P-ME003-011/B1,1,=469784169/93933,1,=469784169/93935,,,,,,,,44,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784169/93935,BEND 4 of BRANCH /P-ME003-011/B1,1,=469784169/93934,1,=469784169/93936,,,,,,,,45,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784169/93936,STRT 5 of BRANCH /P-ME003-011/B1,1,=469784169/93935,1,=469784169/93937,,,,,,,,46,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93937,BEND 5 of BRANCH /P-ME003-011/B1,1,=469784169/93936,1,=469792361/40477,,,,,,,,47,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/40477,STRT 6 of BRANCH /P-ME003-011/B1,1,=469784169/93937,1,=469784169/93938,,,,,,,,48,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93938,BEND 6 of BRANCH /P-ME003-011/B1,1,=469792361/40477,1,=469784169/93939,,,,,,,,49,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784169/93939,STRT 7 of BRANCH /P-ME003-011/B1,1,=469784169/93938,1,=469784169/93940,,,,,,,,50,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93940,DAMPER 1 of BRANCH /P-ME003-011/B1,1,=469784169/93939,1,=469784169/93941,,,,,,,,51,160.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/93941,STRT 8 of BRANCH /P-ME003-011/B1,1,=469784169/93940,1,=469784169/93942,,,,,,,,52,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93942,BEND 7 of BRANCH /P-ME003-011/B1,1,=469784169/93941,1,=469784169/93943,,,,,,,,53,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/93943,STRT 9 of BRANCH /P-ME003-011/B1,1,=469784169/93942,1,=469784169/93976,,,,,,,,54,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93976,BEND 8 of BRANCH /P-ME003-011/B1,1,=469784169/93943,1,=469784169/93944,,,,,,,,55,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/93944,TEE 2 of BRANCH /P-ME003-011/B1,1,=469784169/93976,2,=469792361/41861,=469784169/93945,,,,,,,56,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93945,STRT 10 of BRANCH /P-ME003-011/B1,1,=469784169/93944,1,=469784169/93946,,,,,,,,57,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/93946,BEND 9 of BRANCH /P-ME003-011/B1,1,=469784169/93945,1,=469784169/93977,,,,,,,,58,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/93977,STRT 11 of BRANCH /P-ME003-011/B1,1,=469784169/93946,1,=469784169/93978,,,,,,,,59,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93978,BEND 10 of BRANCH /P-ME003-011/B1,1,=469784169/93977,1,=469784169/93979,,,,,,,,60,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/93979,BEND 11 of BRANCH /P-ME003-011/B1,1,=469784169/93978,1,=469792361/41875,,,,,,,,61,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/41875,STRT 12 of BRANCH /P-ME003-011/B1,1,=469784169/93979,1,=469792361/41877,,,,,,,,62,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/41877,BEND 12 of BRANCH /P-ME003-011/B1,1,=469792361/41875,1,=469792361/41879,,,,,,,,63,80.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/41879,STRT 13 of BRANCH /P-ME003-011/B1,1,=469792361/41877,1,=469784169/93948,,,,,,,,64,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93948,FLEXIBLE 1 of BRANCH /P-ME003-011/B1,1,=469792361/41879,0,,,,,,,,,65,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469792361/41861,STRT 1 of BRANCH /P-ME003-011/B2,1,=469784169/93944,1,=469792361/41865,,,,,,,,57,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469792361/41865,BEND 1 of BRANCH /P-ME003-011/B2,1,=469792361/41861,1,=469792361/41867,,,,,,,,58,80.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/41867,STRT 2 of BRANCH /P-ME003-011/B2,1,=469792361/41865,1,=469792361/41873,,,,,,,,59,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/41873,FLEXIBLE 1 of BRANCH /P-ME003-011/B2,1,=469792361/41867,0,,,,,,,,,60,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784169/93972,STRT 1 of BRANCH /P-ME003-011/B6,1,=469784169/93932,1,=469784169/93973,,,,,,,,39,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784169/93973,BEND 1 of BRANCH /P-ME003-011/B6,1,=469784169/93972,1,=469784169/93974,,,,,,,,40,80.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/93974,STRT 2 of BRANCH /P-ME003-011/B6,1,=469784169/93973,1,=469784169/93975,,,,,,,,41,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93975,FLEXIBLE 1 of BRANCH /P-ME003-011/B6,1,=469784169/93974,0,,,,,,,,,42,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469792361/37004,STRT 1 of BRANCH /P-ME003-001/B1,1,=469792361/36952,1,=469792361/37007,,,,,,,,43,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469792361/37007,BEND 1 of BRANCH /P-ME003-001/B1,1,=469792361/37004,1,=469792361/37005,,,,,,,,44,160.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469792361/37005,STRT 2 of BRANCH /P-ME003-001/B1,1,=469792361/37007,1,=469792361/37010,,,,,,,,45,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37010,TEE 1 of BRANCH /P-ME003-001/B1,1,=469792361/37005,2,=469792361/37017,=469792361/37012,,,,,,,46,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37012,STRT 3 of BRANCH /P-ME003-001/B1,1,=469792361/37010,1,=469792361/37016,,,,,,,,47,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469792361/37016,FLEXIBLE 1 of BRANCH /P-ME003-001/B1,1,=469792361/37012,0,,,,,,,,,48,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469792361/37028,STRT 1 of BRANCH /P-ME003-013/B2,1,=469792361/36970,1,=469784169/101919,,,,,,,,44,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/101919,STRT 2 of BRANCH /P-ME003-013/B2,1,=469792361/37028,1,=469784169/101922,,,,,,,,45,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/101922,STRT 3 of BRANCH /P-ME003-013/B2,1,=469784169/101919,1,=469792361/36972,,,,,,,,46,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36972,BEND 1 of BRANCH /P-ME003-013/B2,1,=469784169/101922,1,=469784169/91784,,,,,,,,47,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/91784,STRT 4 of BRANCH /P-ME003-013/B2,1,=469792361/36972,1,=469792361/37020,,,,,,,,48,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37020,BEND 2 of BRANCH /P-ME003-013/B2,1,=469784169/91784,1,=469792361/37023,,,,,,,,49,160.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469792361/37023,STRT 5 of BRANCH /P-ME003-013/B2,1,=469792361/37020,1,=469792361/37024,,,,,,,,50,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37024,TEE 1 of BRANCH /P-ME003-013/B2,1,=469792361/37023,2,=469792361/37026,=469792361/37027,,,,,,,51,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37017,STRT 1 of BRANCH /P-ME003-001/B2,1,=469792361/37010,1,=469792361/37018,,,,,,,,47,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469792361/37018,FLEXIBLE 1 of BRANCH /P-ME003-001/B2,1,=469792361/37017,0,,,,,,,,,48,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469792361/37027,STRT 1 of BRANCH /P-ME003-013/B3,1,=469792361/37024,1,=469784169/91905,,,,,,,,52,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784169/91905,FLEXIBLE 1 of BRANCH /P-ME003-013/B3,1,=469792361/37027,0,,,,,,,,,53,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469792361/37026,STRT 6 of BRANCH /P-ME003-013/B2,1,=469792361/37024,1,=469784169/91904,,,,,,,,52,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/91904,FLEXIBLE 1 of BRANCH /P-ME003-013/B4,1,=469792361/37026,0,,,,,,,,,53,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784169/90517,DAMPER 1 of BRANCH /P-ME003-901/B2,1,=469784169/94871,1,=469784169/90516,,,,,,,,21,780.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/90516,STRT 1 of BRANCH /P-ME003-001/B10,1,=469784169/90517,1,=469784169/102084,,,,,,,,22,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/102084,DAMPER 1 of BRANCH /P-ME003-001/B10,1,=469784169/90516,1,=469784169/102082,,,,,,,,23,780.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/102082,STRT 2 of BRANCH /P-ME003-001/B10,1,=469784169/102084,1,=469784169/90520,,,,,,,,24,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90520,BEND 1 of BRANCH /P-ME003-001/B10,1,=469784169/102082,1,=469800553/5225,,,,,,,,25,780.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469800553/5225,STRT 3 of BRANCH /P-ME003-001/B10,1,=469784169/90520,1,=469800553/5228,,,,,,,,26,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469800553/5228,BEND 2 of BRANCH /P-ME003-001/B10,1,=469800553/5225,1,=469800553/5232,,,,,,,,27,780.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469800553/5232,STRT 4 of BRANCH /P-ME003-001/B10,1,=469800553/5228,1,=469800553/5229,,,,,,,,28,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469800553/5229,BEND 3 of BRANCH /P-ME003-001/B10,1,=469800553/5232,1,=469784169/90521,,,,,,,,29,780.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/90521,STRT 5 of BRANCH /P-ME003-001/B10,1,=469800553/5229,1,=469784169/94877,,,,,,,,30,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94877,BEND 4 of BRANCH /P-ME003-001/B10,1,=469784169/90521,1,=469784169/94881,,,,,,,,31,780.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/94881,STRT 6 of BRANCH /P-ME003-001/B10,1,=469784169/94877,1,=469784169/94878,,,,,,,,32,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94878,BEND 5 of BRANCH /P-ME003-001/B10,1,=469784169/94881,1,=469784169/94872,,,,,,,,33,780.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/94872,STRT 7 of BRANCH /P-ME003-001/B10,1,=469784169/94878,1,=469784169/94882,,,,,,,,34,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94882,BEND 6 of BRANCH /P-ME003-001/B10,1,=469784169/94872,1,=469784169/94886,,,,,,,,35,780.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/94886,STRT 8 of BRANCH /P-ME003-001/B10,1,=469784169/94882,1,=469784169/94883,,,,,,,,36,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94883,BEND 7 of BRANCH /P-ME003-001/B10,1,=469784169/94886,1,=469784169/94888,,,,,,,,37,780.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/94888,STRT 9 of BRANCH /P-ME003-001/B10,1,=469784169/94883,1,=469792361/39891,,,,,,,,38,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/39891,TEE 1 of BRANCH /P-ME003-001/B10,1,=469784169/94888,2,=469792361/39894,=469792361/39903,,,,,,,39,780.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/39903,TAPER 1 of BRANCH /P-ME003-001/B10,1,=469792361/39891,1,=469792361/39907,,,,,,,,40,460.000,EXTRACT,,,,,ED4-1,26.000,0.610,,,,,,,,ED5-3,S,,,,
=469792361/39907,STRT 10 of BRANCH /P-ME003-001/B10,1,=469792361/39903,1,=469792361/39906,,,,,,,,41,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/39906,BEND 8 of BRANCH /P-ME003-001/B10,1,=469792361/39907,1,=469784169/90529,,,,,,,,42,460.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/39894,STRT 1 of BRANCH /P-ME003-001/B11,1,=469792361/39891,1,=469792361/39896,,,,,,,,40,320.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469792361/39896,BEND 1 of BRANCH /P-ME003-001/B11,1,=469792361/39894,1,=469792361/39900,,,,,,,,41,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/39900,STRT 2 of BRANCH /P-ME003-001/B11,1,=469792361/39896,1,=469792361/39897,,,,,,,,42,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/39897,BEND 2 of BRANCH /P-ME003-001/B11,1,=469792361/39900,1,=469784169/90570,,,,,,,,43,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784169/90570,STRT 3 of BRANCH /P-ME003-001/B11,1,=469792361/39897,1,=469784169/90567,,,,,,,,44,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90567,TEE 1 of BRANCH /P-ME003-001/B11,1,=469784169/90570,2,=469784169/90590,=469784169/90571,,,,,,,45,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90571,STRT 4 of BRANCH /P-ME003-001/B11,1,=469784169/90567,1,=469784169/93952,,,,,,,,46,240.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/90529,STRT 1 of BRANCH /P-ME003-001/B14,1,=469792361/39906,1,=469784169/90780,,,,,,,,43,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90780,BEND 1 of BRANCH /P-ME003-001/B14,1,=469784169/90529,1,=469792361/37814,,,,,,,,44,460.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37814,STRT 2 of BRANCH /P-ME003-001/B14,1,=469784169/90780,1,=469784169/90781,,,,,,,,45,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90781,BEND 2 of BRANCH /P-ME003-001/B14,1,=469792361/37814,1,=469784169/94892,,,,,,,,46,460.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784169/94892,DAMPER 1 of BRANCH /P-ME003-901/B4,1,=469784169/90781,1,=469784169/90776,,,,,,,,47,460.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/90776,STRT 1 of BRANCH /P-ME003-001/B12,1,=469784169/94892,1,=469784169/90782,,,,,,,,48,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90782,BEND 1 of BRANCH /P-ME003-001/B12,1,=469784169/90776,1,=469792361/37815,,,,,,,,49,460.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37815,STRT 2 of BRANCH /P-ME003-001/B12,1,=469784169/90782,1,=469784169/90783,,,,,,,,50,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90783,BEND 2 of BRANCH /P-ME003-001/B12,1,=469792361/37815,1,=469792361/37816,,,,,,,,51,460.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37816,STRT 3 of BRANCH /P-ME003-001/B12,1,=469784169/90783,1,=469784169/90536,,,,,,,,52,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90536,TEE 1 of BRANCH /P-ME003-001/B12,1,=469792361/37816,2,=469784169/90550,=469784169/90540,,,,,,,53,460.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90540,TAPER 1 of BRANCH /P-ME003-001/B12,1,=469784169/90536,1,=469784169/90545,,,,,,,,54,300.000,EXTRACT,,,,,ED4-1,18.000,0.640,,,,,,,,ED5-3,S,,,,
=469784169/90545,STRT 4 of BRANCH /P-ME003-001/B12,1,=469784169/90540,1,=469784169/101898,,,,,,,,55,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90550,STRT 1 of BRANCH /P-ME003-001/B15,1,=469784169/90536,1,=469784169/90551,,,,,,,,54,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784169/90551,BEND 1 of BRANCH /P-ME003-001/B15,1,=469784169/90550,1,=469784169/90552,,,,,,,,55,160.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/90552,STRT 2 of BRANCH /P-ME003-001/B15,1,=469784169/90551,1,=469784169/90553,,,,,,,,56,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90553,TEE 1 of BRANCH /P-ME003-001/B15,1,=469784169/90552,2,=469784169/90557,=469784169/90554,,,,,,,57,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90554,STRT 3 of BRANCH /P-ME003-001/B15,1,=469784169/90553,1,=469784169/94894,,,,,,,,58,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/94894,BEND 2 of BRANCH /P-ME003-001/B15,1,=469784169/90554,1,=469784169/90555,,,,,,,,59,80.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784169/90555,FLEXIBLE 1 of BRANCH /P-ME003-001/B15,1,=469784169/94894,0,,,,,,,,,60,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784169/101898,STRT 1 of BRANCH /P-ME003-013/B1,1,=469784169/90545,1,=469784169/90547,,,,,,,,56,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90547,STRT 2 of BRANCH /P-ME003-013/B1,1,=469784169/101898,1,=469784169/101900,,,,,,,,57,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/101900,STRT 3 of BRANCH /P-ME003-013/B1,1,=469784169/90547,1,=469784169/90548,,,,,,,,58,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90548,TEE 1 of BRANCH /P-ME003-013/B1,1,=469784169/101900,2,=469784169/90560,=469784169/91781,,,,,,,59,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/91781,STRT 4 of BRANCH /P-ME003-013/B1,1,=469784169/90548,1,=469784169/101902,,,,,,,,60,140.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/101902,STRT 5 of BRANCH /P-ME003-013/B1,1,=469784169/91781,1,=469784169/101904,,,,,,,,61,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/101904,STRT 6 of BRANCH /P-ME003-013/B1,1,=469784169/101902,1,=469784169/84808,,,,,,,,62,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/84808,BEND 1 of BRANCH /P-ME003-013/B1,1,=469784169/101904,1,=469800553/5040,,,,,,,,63,140.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469800553/5040,STRT 7 of BRANCH /P-ME003-013/B1,1,=469784169/84808,1,=469784169/101907,,,,,,,,64,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/101907,STRT 8 of BRANCH /P-ME003-013/B1,1,=469800553/5040,1,=469784169/95071,,,,,,,,65,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/95071,BEND 2 of BRANCH /P-ME003-013/B1,1,=469784169/101907,1,=469784169/101908,,,,,,,,66,140.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/101908,STRT 9 of BRANCH /P-ME003-013/B1,1,=469784169/95071,1,=469784169/95073,,,,,,,,67,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/95073,BEND 3 of BRANCH /P-ME003-013/B1,1,=469784169/101908,1,=469784169/95074,,,,,,,,68,140.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/95074,STRT 10 of BRANCH /P-ME003-013/B1,1,=469784169/95073,1,=469784169/95075,,,,,,,,69,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/95075,BEND 4 of BRANCH /P-ME003-013/B1,1,=469784169/95074,1,=469784169/101909,,,,,,,,70,140.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/101909,STRT 11 of BRANCH /P-ME003-013/B1,1,=469784169/95075,1,=469784169/95076,,,,,,,,71,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/95076,BEND 5 of BRANCH /P-ME003-013/B1,1,=469784169/101909,1,=469784169/95072,,,,,,,,72,140.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/95072,STRT 12 of BRANCH /P-ME003-013/B1,1,=469784169/95076,1,=469784169/84809,,,,,,,,73,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90590,STRT 1 of BRANCH /P-ME003-001/B13,1,=469784169/90567,1,=469784169/90591,,,,,,,,46,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784169/90591,BEND 1 of BRANCH /P-ME003-001/B13,1,=469784169/90590,1,=469784169/90592,,,,,,,,47,80.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/90592,STRT 2 of BRANCH /P-ME003-001/B13,1,=469784169/90591,1,=469784169/90593,,,,,,,,48,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90593,FLEXIBLE 1 of BRANCH /P-ME003-001/B13,1,=469784169/90592,0,,,,,,,,,49,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784169/93952,STRT 1 of BRANCH /P-ME003-011/B3,1,=469784169/90571,1,=469784169/93953,,,,,,,,47,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93953,TEE 1 of BRANCH /P-ME003-011/B3,1,=469784169/93952,2,=469784169/93967,=469784169/93954,,,,,,,48,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93954,STRT 2 of BRANCH /P-ME003-011/B3,1,=469784169/93953,1,=469784169/93955,,,,,,,,49,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/93955,DAMPER 1 of BRANCH /P-ME003-011/B3,1,=469784169/93954,1,=469784169/93956,,,,,,,,50,160.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/93956,STRT 3 of BRANCH /P-ME003-011/B3,1,=469784169/93955,1,=469784169/93957,,,,,,,,51,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/93957,BEND 1 of BRANCH /P-ME003-011/B3,1,=469784169/93956,1,=469784169/93958,,,,,,,,52,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/93958,STRT 4 of BRANCH /P-ME003-011/B3,1,=469784169/93957,1,=469784169/94013,,,,,,,,53,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94013,BEND 2 of BRANCH /P-ME003-011/B3,1,=469784169/93958,1,=469784169/93959,,,,,,,,54,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/93959,TEE 2 of BRANCH /P-ME003-011/B3,1,=469784169/94013,2,=469792361/41890,=469784169/94016,,,,,,,55,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94016,BEND 3 of BRANCH /P-ME003-011/B3,1,=469784169/93959,1,=469784169/94017,,,,,,,,56,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,ED5-3,S,,,,
=469784169/94017,BEND 4 of BRANCH /P-ME003-011/B3,1,=469784169/94016,1,=469784169/94018,,,,,,,,57,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/94018,BEND 5 of BRANCH /P-ME003-011/B3,1,=469784169/94017,1,=469792361/41882,,,,,,,,58,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/41882,STRT 5 of BRANCH /P-ME003-011/B3,1,=469784169/94018,1,=469792361/41886,,,,,,,,59,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/41886,BEND 6 of BRANCH /P-ME003-011/B3,1,=469792361/41882,1,=469792361/41888,,,,,,,,60,80.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/41888,STRT 6 of BRANCH /P-ME003-011/B3,1,=469792361/41886,1,=469784169/93963,,,,,,,,61,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
